#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       3         2.3087949497370026e+01         2.6072592709241775e+01       3
       4         3.5195634690927356e+01        -3.9681253706223970e+01       4
       5         5.5611544332208851e+00         3.3271941506928272e+01       5
       6         3.8558125733639681e+00         5.2408978431563796e+01       6
       7        -3.8592818575327716e+00        -2.8458116214140421e+01       7
       8        -6.1320335638040255e+00        -1.2895976180978746e+01       8
       9        -5.1478467544254514e+00         2.8511900186731594e+00       9
      10        -2.5117617498205647e-01        -2.7128866988013215e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1500.000000
#! SET iteration  1500
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.9717561984977451e+01         9.9032317027636239e+01       1
       2        -1.5071814857757803e+02        -8.0198385690235156e+01       2
       3         2.3930898346231917e+01         5.4672681995942803e+01       3
       4         2.9475335965885655e+01        -6.2858779591704483e+01       4
       5         6.7324795453167070e+00         9.2231304125367490e+00       5
       6         7.7254486900873305e+00         7.5927487026551248e+01       6
       7        -5.0780817198918999e+00        -1.6679898794729812e+01       7
       8        -6.9093948018868270e+00        -2.8743632426210709e+01       8
       9        -4.6366564905934551e+00         4.4993600358360997e+00       9
      10        -1.9646611024778853e+00        -2.0864135943173228e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1600.000000
#! SET iteration  1600
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.4151579094231341e+01         8.5102530450908972e+01       1
       2        -1.4620302871649443e+02        -7.7147277990328121e+01       2
       3         2.6534274617187805e+01         7.3107086368578308e+01       3
       4         2.3493207395916372e+01        -6.8715852811494784e+01       4
       5         6.2291054814916142e+00        -9.1247019926336144e+00       5
       6         1.2236274360646288e+01         8.2513410987180407e+01       6
       7        -5.2805958082282025e+00        -1.3940397748542719e+00       7
       8        -8.4813694842269420e+00        -3.3788703061140602e+01       8
       9        -4.4072776331194659e+00        -6.3359605859132913e+00       9
      10        -3.0214256235494252e+00        -1.8365506576321604e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1700.000000
#! SET iteration  1700
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.6620064196921042e+01         3.7249995511999870e+01       1
       2        -1.4137665078110905e+02        -4.0644544788761635e+01       2
       3         3.0008604458545342e+01         1.0169553333217669e+02       3
       4         1.7147146792043781e+01        -1.1404144167380898e+02       4
       5         5.3612321301455070e+00        -1.0442416333830271e+00       5
       6         1.6610871247681143e+01         9.7164494713699980e+01       6
       7        -5.2346482373436469e+00        -1.6688271927784342e+01       7
       8        -9.5556722422685194e+00        -1.7634137809604162e+01       8
       9        -4.7553576785855380e+00        -1.1463843565131080e+01       9
      10        -4.3112812625564150e+00        -3.4170336514581123e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1800.000000
#! SET iteration  1800
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.5523783519563192e+01        -2.0302561099636492e+01       1
       2        -1.3442379058181561e+02         4.1274800591401428e+00       2
       3         3.4984169814963131e+01         1.3761608241639371e+02       3
       4         8.0823535581105208e+00        -1.7361737908775117e+02       4
       5         5.3898146287299067e+00         8.2747085434122081e+00       5
       6         2.1837642488506223e+01         1.2449592852977906e+02       6
       7        -6.6445142170552165e+00        -4.0631478671876444e+01       7
       8        -9.5759973651144694e+00        -6.3313264863360148e+00       8
       9        -5.0372042286084335e+00        -7.4792334826367179e+00       9
      10        -6.5559415172955440e+00        -5.2608523430035959e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1900.000000
#! SET iteration  1900
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.2895661841169328e+01        -2.0230384888727389e+01       1
       2        -1.2716078189750999e+02         4.8102946727345284e+00       2
       3         4.0695274088069183e+01         1.4010068036271807e+02       3
       4        -1.4052421934687693e+00        -1.7248599921790154e+02       4
       5         5.2003281258814686e+00         3.4978290559101741e+00       5
       6         2.7120533683949049e+01         1.2010920380095160e+02       6
       7        -8.1146031127213156e+00        -3.5708109090862578e+01       7
       8        -9.2658746150672009e+00        -2.4466045547270254e-01       8
       9        -5.4267234275218463e+00        -1.1964326018811269e+01       9
      10        -9.1060347002820006e+00        -5.8838527600391032e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2000.000000
#! SET iteration  2000
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.1375781939361033e+01         4.1478315025453316e+00       1
       2        -1.2020345611312619e+02         2.1092112904539182e+01       2
       3         4.5139805418700831e+01         1.2230625407755069e+02       3
       4        -1.0441959961793851e+01        -1.9430776771816468e+02       4
       5         5.2944864595491712e+00         5.6697045280080651e+00       5
       6         3.2048122495125284e+01         1.3273842278519007e+02       6
       7        -9.4612766294679123e+00        -2.9552074271950438e+01       7
       8        -8.8136474577436115e+00        -6.3218104372971307e-01       8
       9        -5.8249254756174977e+00        -1.8006231531425971e+01       9
      10        -1.1769143565097636e+01        -6.5714670301110004e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2100.000000
#! SET iteration  2100
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.0226628431921554e+01        -5.9624053916232036e+00       1
       2        -1.1425880089950005e+02        -8.4012905033785668e+00       2
       3         4.8533028769380287e+01         1.0836399661910846e+02       3
       4        -1.8599425211603538e+01        -1.7389318377270848e+02       4
       5         5.5617825446548439e+00         1.5568591971966345e+01       5
       6         3.6423730364287707e+01         1.1842182521549509e+02       6
       7        -1.0520321286901234e+01        -3.2228045418421971e+01       7
       8        -8.1781413503666904e+00         8.2839250707270260e+00       8
       9        -6.3893951652049576e+00        -1.8495752908932229e+01       9
      10        -1.4429893326001274e+01        -6.8987304266772398e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2200.000000
#! SET iteration  2200
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.9761373718037664e+01         2.5579407359299150e+01       1
       2        -1.0931099349472539e+02        -2.5142975581687663e+00       2
       3         5.0364365697253547e+01         6.9664459865604044e+01       3
       4        -2.6258915020640579e+01        -2.0017603444226472e+02       4
       5         6.1587466272189166e+00         2.1364429794044479e+01       5
       6         4.0510008066910075e+01         1.3355601305457523e+02       6
       7        -1.1236536028492987e+01        -2.0565270050666857e+01       7
       8        -7.4448374094574925e+00         8.1987500395897133e+00       8
       9        -7.1766849836911266e+00        -2.7947138483100439e+01       9
      10        -1.7018895352851104e+01        -7.3348741130955403e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2300.000000
#! SET iteration  2300
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.0776353723027423e+01         4.6895758121857895e+01       1
       2        -1.0434838406946734e+02         2.4191947390519708e+00       2
       3         5.0558973496025480e+01         4.6957038828537279e+01       3
       4        -3.4387985931663458e+01        -2.1798991870073482e+02       4
       5         6.7300232714822030e+00         1.7304269176858089e+01       5
       6         4.4652385173644511e+01         1.3794108387560047e+02       6
       7        -1.1457935018428316e+01        -1.1144606293176752e+01       7
       8        -6.6871408002905319e+00         9.1719895548474053e+00       8
       9        -8.1698866627531359e+00        -3.3823891981840156e+01       9
      10        -1.9497240562036044e+01        -7.2704107876231618e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2400.000000
#! SET iteration  2400
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.1226866040721013e+01         3.3108776781143902e+01       1
       2        -1.0013952045539342e+02        -6.2720391004846494e+00       2
       3         5.0686052017680886e+01         4.5985982902520782e+01       3
       4        -4.2213372258991775e+01        -2.2846306187486871e+02       4
       5         6.9132895851519169e+00         9.3935599291331933e+00       5
       6         4.8767695837826778e+01         1.4713066293518176e+02       6
       7        -1.1338476843496350e+01        -3.4855449892079191e+00       7
       8        -6.1645967116915266e+00         6.5220977621844183e+00       8
       9        -9.1536936871076104e+00        -3.3173067105497239e+01       9
      10        -2.1633535778436155e+01        -7.1284000362774179e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2500.000000
#! SET iteration  2500
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.0880212402648517e+01         2.8136007829753491e+00       1
       2        -9.6845831898251973e+01        -3.1092564951561524e+01       2
       3         5.0903046275038669e+01         5.4061388290309544e+01       3
       4        -4.9537344557541580e+01        -2.1802608574493846e+02       4
       5         6.7175600041289156e+00         3.9627482771723832e+00       5
       6         5.2775765376802234e+01         1.4522771091513391e+02       6
       7        -1.0833649899041522e+01         8.5717333842674848e-01       7
       8        -5.7951296166292181e+00         5.2389725709207280e+00       8
       9        -1.0178614037493587e+01        -3.4301991354569878e+01       9
      10        -2.3486440807621221e+01        -6.9052532496229148e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2600.000000
#! SET iteration  2600
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         2.0146657026287013e+01        -4.0926806973864438e-01       1
       2        -9.4657619192458057e+01        -5.2691160534515056e+01       2
       3         5.0723402150389184e+01         3.6717598837086584e+01       3
       4        -5.5944196629899061e+01        -2.0895241429024426e+02       4
       5         6.6561131803269697e+00         1.1638986248771497e+01       5
       6         5.6253389716847892e+01         1.3884629245447772e+02       6
       7        -1.0278445735933651e+01         1.0194494292713607e+00       7
       8        -5.2427791230754988e+00         1.0677500339291027e+01       8
       9        -1.1143310141847357e+01        -3.4178216661688289e+01       9
      10        -2.5310457721373268e+01        -7.0404007452556783e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2700.000000
#! SET iteration  2700
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.9660943570900660e+01         1.0206112585910992e+01       1
       2        -9.3349951603432189e+01        -6.8265334667199070e+01       2
       3         4.9522995583383967e+01         4.4458133411934435e+00       3
       4        -6.1747089356630212e+01        -2.1196526646796380e+02       4
       5         7.1637481004547734e+00         2.6610791723190964e+01       5
       6         5.9503566782599194e+01         1.4477881327161279e+02       6
       7        -9.8100766927856746e+00         4.1219730955850133e+00       7
       8        -4.7033196691684127e+00         1.0934093515847167e+01       8
       9        -1.2138115150218011e+01        -4.1441243505051801e+01       9
      10        -2.7029616943292300e+01        -7.4525079250733128e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 2800.000000
#! SET iteration  2800
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.9135182212720551e+01        -1.5513524244984824e+01       1
       2        -9.2776445310156248e+01        -8.9861606555805849e+01       2
       3         4.7845695078528308e+01         1.3846280033298733e+01       3
